Institution Name,State,Year,Revenue
University of Louisville,Kentucky,2010,803746000
University of Louisville,Kentucky,2009,805547000
University of Louisville,Kentucky,2008,823294000
University of Louisville,Kentucky,2007,757508000
University of Louisville,Kentucky,2006,665752000
University of Louisville,Kentucky,2005,621405000
University of Louisville,Kentucky,2004,577369000
University of Louisville,Kentucky,2003,512146000
University of Louisville,Kentucky,2002,524705000
University of Maine,Maine,2022,483120000
University of Maine,Maine,2021,450725000
University of Maine,Maine,2020,386515000
University of Maine,Maine,2019,390720000
University of Maine,Maine,2018,379313000
University of Maine,Maine,2017,368559000
University of Maine,Maine,2016,354382000
University of Maine,Maine,2015,346755000
University of Maine,Maine,2014,355025000
University of Maine,Maine,2013,351132000
University of Maine,Maine,2012,356075000
University of Maine,Maine,2011,378816000
University of Maine,Maine,2010,351010000
University of Maine,Maine,2009,327420000
University of Maine,Maine,2008,324142000
University of Maine,Maine,2007,316386000
University of Maine,Maine,2006,306257000
University of Maine,Maine,2005,293854000
University of Maine,Maine,2004,285324000
University of Maine,Maine,2003,268772000
University of Maine,Maine,2002,244147000
University of Maine at Augusta,Maine,2022,57390000
University of Maine at Augusta,Maine,2021,54695000
University of Maine at Augusta,Maine,2020,49794000
University of Maine at Augusta,Maine,2019,48878000
University of Maine at Augusta,Maine,2018,47151000
University of Maine at Augusta,Maine,2017,48909000
University of Maine at Augusta,Maine,2016,49161000
University of Maine at Augusta,Maine,2015,48447000
University of Maine at Augusta,Maine,2014,49672000
University of Maine at Augusta,Maine,2013,49059000
University of Maine at Augusta,Maine,2012,49035000
University of Maine at Augusta,Maine,2011,49723000
University of Maine at Augusta,Maine,2010,47213000
University of Maine at Augusta,Maine,2009,47895000
University of Maine at Augusta,Maine,2008,35908000
University of Maine at Augusta,Maine,2007,38623000
University of Maine at Augusta,Maine,2006,33935000
University of Maine at Augusta,Maine,2005,33184000
University of Maine at Augusta,Maine,2004,33482000
University of Maine at Augusta,Maine,2003,35350000
University of Maine at Augusta,Maine,2002,29309000
University of Maine at Farmington,Maine,2022,51573000
University of Maine at Farmington,Maine,2021,52501000
University of Maine at Farmington,Maine,2020,50247000
University of Maine at Farmington,Maine,2019,49170000
University of Maine at Farmington,Maine,2018,46864000
University of Maine at Farmington,Maine,2017,45594000
University of Maine at Farmington,Maine,2016,43632000
University of Maine at Farmington,Maine,2015,40217000
University of Maine at Farmington,Maine,2014,42493000
University of Maine at Farmington,Maine,2013,44041000
University of Maine at Farmington,Maine,2012,46676000
University of Maine at Farmington,Maine,2011,47476000
University of Maine at Farmington,Maine,2010,46119000
University of Maine at Farmington,Maine,2009,41967000
University of Maine at Farmington,Maine,2008,42013000
University of Maine at Farmington,Maine,2007,42137000
University of Maine at Farmington,Maine,2006,43181000
University of Maine at Farmington,Maine,2005,38755000
University of Maine at Farmington,Maine,2004,36653000
University of Maine at Farmington,Maine,2003,33831000
University of Maine at Farmington,Maine,2002,32905000
University of Maine at Fort Kent,Maine,2022,20232000
University of Maine at Fort Kent,Maine,2021,22429000
University of Maine at Fort Kent,Maine,2020,19973000
University of Maine at Fort Kent,Maine,2019,18363000
University of Maine at Fort Kent,Maine,2018,18196000
University of Maine at Fort Kent,Maine,2017,17595000
University of Maine at Fort Kent,Maine,2016,17676000
University of Maine at Fort Kent,Maine,2015,16196000
University of Maine at Fort Kent,Maine,2014,18204000
University of Maine at Fort Kent,Maine,2013,14548000
University of Maine at Fort Kent,Maine,2012,15094000
University of Maine at Fort Kent,Maine,2011,14721000
University of Maine at Fort Kent,Maine,2010,14973000
University of Maine at Fort Kent,Maine,2009,13551000
University of Maine at Fort Kent,Maine,2008,14018000
University of Maine at Fort Kent,Maine,2007,13813000
University of Maine at Fort Kent,Maine,2006,11819000
University of Maine at Fort Kent,Maine,2005,12228000
University of Maine at Fort Kent,Maine,2004,13175000
University of Maine at Fort Kent,Maine,2003,10349000
University of Maine at Fort Kent,Maine,2002,10693000
University of Maine at Presque Isle,Maine,2022,28361000
University of Maine at Presque Isle,Maine,2021,24016000
University of Maine at Presque Isle,Maine,2020,21180000
University of Maine at Presque Isle,Maine,2019,20805000
University of Maine at Presque Isle,Maine,2018,20467000
University of Maine at Presque Isle,Maine,2017,19770000
University of Maine at Presque Isle,Maine,2016,20294000
University of Maine at Presque Isle,Maine,2015,17836000
University of Maine at Presque Isle,Maine,2014,18561000
University of Maine at Presque Isle,Maine,2013,20563000
University of Maine at Presque Isle,Maine,2012,21591000
University of Maine at Presque Isle,Maine,2011,22290000
University of Maine at Presque Isle,Maine,2010,20276000
University of Maine at Presque Isle,Maine,2009,20182000
University of Maine at Presque Isle,Maine,2008,20940000
University of Maine at Presque Isle,Maine,2007,19115000
University of Maine at Presque Isle,Maine,2006,18142000
University of Maine at Presque Isle,Maine,2005,23442000
University of Maine at Presque Isle,Maine,2004,16647000
University of Maine at Presque Isle,Maine,2003,17310000
University of Maine at Presque Isle,Maine,2002,15290000
University of Mary Washington,Virginia,2022,139239792
University of Mary Washington,Virginia,2021,120826023
University of Mary Washington,Virginia,2020,118948650
University of Mary Washington,Virginia,2019,131813374
University of Mary Washington,Virginia,2018,122672736
University of Mary Washington,Virginia,2017,114166743
University of Mary Washington,Virginia,2016,113354348
University of Mary Washington,Virginia,2015,113908223
University of Mary Washington,Virginia,2014,116853925
University of Mary Washington,Virginia,2013,110177126
University of Mary Washington,Virginia,2012,107223706
University of Mary Washington,Virginia,2011,109372754
University of Mary Washington,Virginia,2010,96934379
University of Mary Washington,Virginia,2009,96807140
University of Mary Washington,Virginia,2008,102124245
University of Mary Washington,Virginia,2007,99809807
University of Mary Washington,Virginia,2006,93305506
University of Mary Washington,Virginia,2005,72490690
University of Mary Washington,Virginia,2004,69164825
University of Mary Washington,Virginia,2003,46022322
University of Mary Washington,Virginia,2002,57774215
University of Maryland Eastern Shore,Maryland,2022,157462285
University of Maryland Eastern Shore,Maryland,2021,149601729
University of Maryland Eastern Shore,Maryland,2020,120455085
University of Maryland Eastern Shore,Maryland,2019,112905829
University of Maryland Eastern Shore,Maryland,2018,111736478
University of Maryland Eastern Shore,Maryland,2017,116118365
University of Maryland Eastern Shore,Maryland,2016,139663108
University of Maryland Eastern Shore,Maryland,2015,157926549
University of Maryland Eastern Shore,Maryland,2014,121844920
University of Maryland Eastern Shore,Maryland,2013,113897957
University of Maryland Eastern Shore,Maryland,2012,110689917
University of Maryland Eastern Shore,Maryland,2011,104498153
University of Maryland Eastern Shore,Maryland,2010,99754648
University of Maryland Eastern Shore,Maryland,2009,98811378
University of Maryland Eastern Shore,Maryland,2008,91627161
University of Maryland Eastern Shore,Maryland,2007,91166076
University of Maryland Eastern Shore,Maryland,2006,92072702
University of Maryland Eastern Shore,Maryland,2005,94317795
University of Maryland Eastern Shore,Maryland,2004,108350669
University of Maryland Eastern Shore,Maryland,2003,80865827
University of Maryland Eastern Shore,Maryland,2002,74089101
University of Maryland Global Campus,Maryland,2022,433101668
University of Maryland Global Campus,Maryland,2021,449018355
University of Maryland Global Campus,Maryland,2020,459284238
University of Maryland Global Campus,Maryland,2019,431898484
University of Maryland Global Campus,Maryland,2018,431276609
University of Maryland Global Campus,Maryland,2017,402507195
University of Maryland Global Campus,Maryland,2016,386628184
University of Maryland Global Campus,Maryland,2015,368113051
University of Maryland Global Campus,Maryland,2014,359937322
University of Maryland Global Campus,Maryland,2013,380115027
University of Maryland Global Campus,Maryland,2012,397004401
University of Maryland Global Campus,Maryland,2011,356317127
University of Maryland Global Campus,Maryland,2010,325653384
University of Maryland Global Campus,Maryland,2009,300334052
University of Maryland Global Campus,Maryland,2008,280616895
University of Maryland Global Campus,Maryland,2007,247977533
University of Maryland Global Campus,Maryland,2006,227510683
University of Maryland Global Campus,Maryland,2005,225517004
University of Maryland Global Campus,Maryland,2004,202946540
University of Maryland Global Campus,Maryland,2003,205207915
University of Maryland Global Campus,Maryland,2002,184196749
University of Maryland  Baltimore,,2022,1371195525
University of Maryland  Baltimore,,2021,1335490012
University of Maryland  Baltimore,,2020,1259064112
University of Maryland  Baltimore,,2019,1255913398
University of Maryland  Baltimore,,2018,1214263287
University of Maryland  Baltimore,,2017,1152406981
University of Maryland  Baltimore,,2016,1124976068
University of Maryland  Baltimore,,2015,1073513067
University of Maryland  Baltimore,,2014,1023893510
University of Maryland  Baltimore,,2013,1017124953
University of Maryland  Baltimore,,2012,979396931
University of Maryland  Baltimore,,2011,1008687836
University of Maryland  Baltimore,,2010,985330661
University of Maryland  Baltimore,,2009,842826879
University of Maryland  Baltimore,,2008,843061081
University of Maryland  Baltimore,,2007,764970382
University of Maryland  Baltimore,,2006,717184234
University of Maryland  Baltimore,,2005,686338788
University of Maryland  Baltimore,,2004,637075057
University of Maryland  Baltimore,,2003,604096257
University of Maryland  Baltimore,,2002,554568082
University of Maryland-Baltimore County,Maryland,2022,534625667
University of Maryland-Baltimore County,Maryland,2021,434177367
University of Maryland-Baltimore County,Maryland,2020,470445787
University of Maryland-Baltimore County,Maryland,2019,512548566
University of Maryland-Baltimore County,Maryland,2018,465577909
University of Maryland-Baltimore County,Maryland,2017,428093658
University of Maryland-Baltimore County,Maryland,2016,426017815
University of Maryland-Baltimore County,Maryland,2015,420966933
University of Maryland-Baltimore County,Maryland,2014,422468377
University of Maryland-Baltimore County,Maryland,2013,437159239
University of Maryland-Baltimore County,Maryland,2012,376964863
University of Maryland-Baltimore County,Maryland,2011,374331223
University of Maryland-Baltimore County,Maryland,2010,333068239
University of Maryland-Baltimore County,Maryland,2009,333083857
University of Maryland-Baltimore County,Maryland,2008,305486435
University of Maryland-Baltimore County,Maryland,2007,295974076
University of Maryland-Baltimore County,Maryland,2006,278959310
University of Maryland-Baltimore County,Maryland,2005,280982311
University of Maryland-Baltimore County,Maryland,2004,276791345
University of Maryland-Baltimore County,Maryland,2003,297522967
University of Maryland-Baltimore County,Maryland,2002,261952744
University of Maryland-College Park,Maryland,2022,2355521543
University of Maryland-College Park,Maryland,2021,2096538465
University of Maryland-College Park,Maryland,2020,2095988395
University of Maryland-College Park,Maryland,2019,2124092981
University of Maryland-College Park,Maryland,2018,2057490485
University of Maryland-College Park,Maryland,2017,2033139413
University of Maryland-College Park,Maryland,2016,1953507239
University of Maryland-College Park,Maryland,2015,1813041454
University of Maryland-College Park,Maryland,2014,1694904190
University of Maryland-College Park,Maryland,2013,1698470441
University of Maryland-College Park,Maryland,2012,1660235070
University of Maryland-College Park,Maryland,2011,1618989237
University of Maryland-College Park,Maryland,2010,1522797903
University of Maryland-College Park,Maryland,2009,1408688117
University of Maryland-College Park,Maryland,2008,1535024853
University of Maryland-College Park,Maryland,2007,1501740720
University of Maryland-College Park,Maryland,2006,1367087192
University of Maryland-College Park,Maryland,2005,1293657232
University of Maryland-College Park,Maryland,2004,1217043166
University of Maryland-College Park,Maryland,2003,1157272380
University of Maryland-College Park,Maryland,2002,1175809013
University of Massachusetts Chan Medical School,Massachusetts,2022,926528836
University of Massachusetts Chan Medical School,Massachusetts,2021,1053014189
University of Massachusetts Chan Medical School,Massachusetts,2020,898619018
University of Massachusetts Chan Medical School,Massachusetts,2019,887509300
University of Massachusetts Chan Medical School,Massachusetts,2018,947751495
University of Massachusetts Chan Medical School,Massachusetts,2017,980364842
University of Massachusetts Chan Medical School,Massachusetts,2016,948104621
University of Massachusetts Chan Medical School,Massachusetts,2015,809101510
University of Massachusetts Chan Medical School,Massachusetts,2014,924155215
University of Massachusetts Chan Medical School,Massachusetts,2013,938712961
University of Massachusetts Chan Medical School,Massachusetts,2012,895289950
University of Massachusetts Chan Medical School,Massachusetts,2011,976796748
University of Massachusetts Chan Medical School,Massachusetts,2010,892796276
University of Massachusetts Chan Medical School,Massachusetts,2009,827490533
University of Massachusetts Chan Medical School,Massachusetts,2008,748113932
University of Massachusetts Chan Medical School,Massachusetts,2007,845040279
University of Massachusetts Chan Medical School,Massachusetts,2006,744335677
University of Massachusetts Chan Medical School,Massachusetts,2005,771651297
University of Massachusetts Chan Medical School,Massachusetts,2004,531995369
University of Massachusetts Chan Medical School,Massachusetts,2003,501926427
University of Massachusetts Chan Medical School,Massachusetts,2002,423068000
University of Massachusetts-Amherst,Massachusetts,2022,1522702845
University of Massachusetts-Amherst,Massachusetts,2021,1294453872
University of Massachusetts-Amherst,Massachusetts,2020,1337121447
University of Massachusetts-Amherst,Massachusetts,2019,1349381802
University of Massachusetts-Amherst,Massachusetts,2018,1308075967
University of Massachusetts-Amherst,Massachusetts,2017,1284968000
University of Massachusetts-Amherst,Massachusetts,2016,1211762000
University of Massachusetts-Amherst,Massachusetts,2015,1132525000
University of Massachusetts-Amherst,Massachusetts,2014,1136085000
University of Massachusetts-Amherst,Massachusetts,2013,1056178408
University of Massachusetts-Amherst,Massachusetts,2012,1020503000
University of Massachusetts-Amherst,Massachusetts,2011,939564000
University of Massachusetts-Amherst,Massachusetts,2010,903493000
University of Massachusetts-Amherst,Massachusetts,2009,833045000
University of Massachusetts-Amherst,Massachusetts,2008,851992000
University of Massachusetts-Amherst,Massachusetts,2007,858585000
University of Massachusetts-Amherst,Massachusetts,2006,773494000
University of Massachusetts-Amherst,Massachusetts,2005,717898000
University of Massachusetts-Amherst,Massachusetts,2004,643166000
University of Massachusetts-Amherst,Massachusetts,2003,615400000
University of Massachusetts-Amherst,Massachusetts,2002,599374000
University of Massachusetts-Boston,Massachusetts,2022,478497000
University of Massachusetts-Boston,Massachusetts,2021,509828000
University of Massachusetts-Boston,Massachusetts,2020,474514000
University of Massachusetts-Boston,Massachusetts,2019,459185000
University of Massachusetts-Boston,Massachusetts,2018,460236000
University of Massachusetts-Boston,Massachusetts,2017,457460000
University of Massachusetts-Boston,Massachusetts,2016,458386000
University of Massachusetts-Boston,Massachusetts,2015,410738000
University of Massachusetts-Boston,Massachusetts,2014,406837000
University of Massachusetts-Boston,Massachusetts,2013,366596000
University of Massachusetts-Boston,Massachusetts,2012,341642000
University of Massachusetts-Boston,Massachusetts,2011,323505000
University of Massachusetts-Boston,Massachusetts,2010,325170000
University of Massachusetts-Boston,Massachusetts,2009,275668000
University of Massachusetts-Boston,Massachusetts,2008,280628000
University of Massachusetts-Boston,Massachusetts,2007,284588000
University of Massachusetts-Boston,Massachusetts,2006,244691000
University of Massachusetts-Boston,Massachusetts,2005,225906000
University of Massachusetts-Boston,Massachusetts,2004,205785000
University of Massachusetts-Boston,Massachusetts,2003,189524000
University of Massachusetts-Boston,Massachusetts,2002,199157000
University of Massachusetts-Dartmouth,Massachusetts,2022,290019000
University of Massachusetts-Dartmouth,Massachusetts,2021,260022000
University of Massachusetts-Dartmouth,Massachusetts,2020,253687000
University of Massachusetts-Dartmouth,Massachusetts,2019,261795000
University of Massachusetts-Dartmouth,Massachusetts,2018,255120000
University of Massachusetts-Dartmouth,Massachusetts,2017,258927000
University of Massachusetts-Dartmouth,Massachusetts,2016,271338000
University of Massachusetts-Dartmouth,Massachusetts,2015,248668000
University of Massachusetts-Dartmouth,Massachusetts,2014,247967000
University of Massachusetts-Dartmouth,Massachusetts,2013,252322000
University of Massachusetts-Dartmouth,Massachusetts,2012,256073000
University of Massachusetts-Dartmouth,Massachusetts,2011,233051000
University of Massachusetts-Dartmouth,Massachusetts,2010,220078000
University of Massachusetts-Dartmouth,Massachusetts,2009,207529000
University of Massachusetts-Dartmouth,Massachusetts,2008,204992000
University of Massachusetts-Dartmouth,Massachusetts,2007,193693000
University of Massachusetts-Dartmouth,Massachusetts,2006,176245000
University of Massachusetts-Dartmouth,Massachusetts,2005,162733000
University of Massachusetts-Dartmouth,Massachusetts,2004,142014000
University of Massachusetts-Dartmouth,Massachusetts,2003,130265000
University of Massachusetts-Dartmouth,Massachusetts,2002,128041000
University of Massachusetts-Lowell,Massachusetts,2022,536218000
University of Massachusetts-Lowell,Massachusetts,2021,486135000
University of Massachusetts-Lowell,Massachusetts,2020,493482000
University of Massachusetts-Lowell,Massachusetts,2019,488926000
University of Massachusetts-Lowell,Massachusetts,2018,470367000
University of Massachusetts-Lowell,Massachusetts,2017,487185000
University of Massachusetts-Lowell,Massachusetts,2016,455097000
University of Massachusetts-Lowell,Massachusetts,2015,406819000
University of Massachusetts-Lowell,Massachusetts,2014,370658000
University of Massachusetts-Lowell,Massachusetts,2013,351528000
University of Massachusetts-Lowell,Massachusetts,2012,349938000
University of Massachusetts-Lowell,Massachusetts,2011,305470000
University of Massachusetts-Lowell,Massachusetts,2010,303290000
University of Massachusetts-Lowell,Massachusetts,2009,246756000
University of Massachusetts-Lowell,Massachusetts,2008,245484000
University of Massachusetts-Lowell,Massachusetts,2007,222510000
University of Massachusetts-Lowell,Massachusetts,2006,206675000
University of Massachusetts-Lowell,Massachusetts,2005,192683000
University of Massachusetts-Lowell,Massachusetts,2004,167512000
University of Massachusetts-Lowell,Massachusetts,2003,156346000
University of Massachusetts-Lowell,Massachusetts,2002,168003000
University of Memphis,Tennessee,2022,538804918
University of Memphis,Tennessee,2021,525684939
University of Memphis,Tennessee,2020,500900139
University of Memphis,Tennessee,2019,469947427
University of Memphis,Tennessee,2018,455534386
University of Memphis,Tennessee,2017,447296177
University of Memphis,Tennessee,2016,416778153
University of Memphis,Tennessee,2015,436434686
University of Memphis,Tennessee,2014,432026673
University of Memphis,Tennessee,2013,429882267
University of Memphis,Tennessee,2012,452483141
University of Memphis,Tennessee,2011,443511399
University of Memphis,Tennessee,2010,425445779
University of Memphis,Tennessee,2009,393974567
University of Memphis,Tennessee,2008,378179144
University of Memphis,Tennessee,2007,357898653
University of Memphis,Tennessee,2006,340526856
University of Memphis,Tennessee,2005,318447700
University of Memphis,Tennessee,2004,292465577
University of Memphis,Tennessee,2003,321540797
University of Memphis,Tennessee,2002,277529551
University of Michigan-Ann Arbor,Michigan,2022,10147434000
University of Michigan-Ann Arbor,Michigan,2021,14209036000
University of Michigan-Ann Arbor,Michigan,2020,8892174000
University of Michigan-Ann Arbor,Michigan,2019,9347729000
University of Michigan-Ann Arbor,Michigan,2018,9270711000
University of Michigan-Ann Arbor,Michigan,2017,8981662000
University of Michigan-Ann Arbor,Michigan,2016,6635638000
University of Michigan-Ann Arbor,Michigan,2015,6713333000
University of Michigan-Ann Arbor,Michigan,2014,7766344000
University of Michigan-Ann Arbor,Michigan,2013,6672772000
University of Michigan-Ann Arbor,Michigan,2012,5485099000
University of Michigan-Ann Arbor,Michigan,2011,6793500000
University of Michigan-Ann Arbor,Michigan,2010,5786349000
University of Michigan-Ann Arbor,Michigan,2009,2853935000
University of Michigan-Ann Arbor,Michigan,2008,5232407000
University of Michigan-Ann Arbor,Michigan,2007,5879700000
University of Michigan-Ann Arbor,Michigan,2006,5182756000
University of Michigan-Ann Arbor,Michigan,2005,4956890000
University of Michigan-Ann Arbor,Michigan,2004,4491599000
University of Michigan-Ann Arbor,Michigan,2003,3834285000
University of Michigan-Ann Arbor,Michigan,2002,3638688251
University of Michigan-Dearborn,Michigan,2022,188849000
University of Michigan-Dearborn,Michigan,2021,201239000
University of Michigan-Dearborn,Michigan,2020,155636000
University of Michigan-Dearborn,Michigan,2019,153102000
University of Michigan-Dearborn,Michigan,2018,158923000
University of Michigan-Dearborn,Michigan,2017,152777000
University of Michigan-Dearborn,Michigan,2016,160293000
University of Michigan-Dearborn,Michigan,2015,142396000
University of Michigan-Dearborn,Michigan,2014,128237000
University of Michigan-Dearborn,Michigan,2013,122687000
University of Michigan-Dearborn,Michigan,2012,118440000
University of Michigan-Dearborn,Michigan,2011,123955000
University of Michigan-Dearborn,Michigan,2010,115335000
University of Michigan-Dearborn,Michigan,2009,101303000
University of Michigan-Dearborn,Michigan,2008,114178000
University of Michigan-Dearborn,Michigan,2007,110074000
University of Michigan-Dearborn,Michigan,2006,106835000
University of Michigan-Dearborn,Michigan,2005,99430000
University of Michigan-Dearborn,Michigan,2004,119428000
University of Michigan-Dearborn,Michigan,2003,90403000
University of Michigan-Dearborn,Michigan,2002,82182973
University of Michigan-Flint,Michigan,2022,155944000
University of Michigan-Flint,Michigan,2021,208154000
University of Michigan-Flint,Michigan,2020,132839000
University of Michigan-Flint,Michigan,2019,129914000
University of Michigan-Flint,Michigan,2018,132793000
University of Michigan-Flint,Michigan,2017,147788000
University of Michigan-Flint,Michigan,2016,140216000
University of Michigan-Flint,Michigan,2015,132904000
University of Michigan-Flint,Michigan,2014,131592000
University of Michigan-Flint,Michigan,2013,118067000
University of Michigan-Flint,Michigan,2012,112554000
University of Michigan-Flint,Michigan,2011,119898000
University of Michigan-Flint,Michigan,2010,106729000
University of Michigan-Flint,Michigan,2009,77992000
University of Michigan-Flint,Michigan,2008,92562000
University of Michigan-Flint,Michigan,2007,89463000
University of Michigan-Flint,Michigan,2006,79291000
University of Michigan-Flint,Michigan,2005,74485000
University of Michigan-Flint,Michigan,2004,69918000
University of Michigan-Flint,Michigan,2003,68847000
University of Michigan-Flint,Michigan,2002,76297775
University of Minnesota-Crookston,Minnesota,2022,34873126
University of Minnesota-Crookston,Minnesota,2021,38397361
University of Minnesota-Crookston,Minnesota,2020,35024777
University of Minnesota-Crookston,Minnesota,2019,47146267
University of Minnesota-Crookston,Minnesota,2018,34243441
University of Minnesota-Crookston,Minnesota,2017,33778368
University of Minnesota-Crookston,Minnesota,2016,42539545
University of Minnesota-Crookston,Minnesota,2015,34821681
University of Minnesota-Crookston,Minnesota,2014,34323275
University of Minnesota-Crookston,Minnesota,2013,35750216
University of Minnesota-Crookston,Minnesota,2012,28301121
University of Minnesota-Crookston,Minnesota,2011,34739157
University of Minnesota-Crookston,Minnesota,2010,30786000
University of Minnesota-Crookston,Minnesota,2009,27528390
University of Minnesota-Crookston,Minnesota,2008,27435038
University of Minnesota-Crookston,Minnesota,2007,30086092
University of Minnesota-Crookston,Minnesota,2006,23801348
University of Minnesota-Crookston,Minnesota,2005,28035511
University of Minnesota-Crookston,Minnesota,2004,24828211
University of Minnesota-Crookston,Minnesota,2003,24561283
University of Minnesota-Crookston,Minnesota,2002,25518548
University of Minnesota-Duluth,Minnesota,2022,245459942
University of Minnesota-Duluth,Minnesota,2021,236462144
University of Minnesota-Duluth,Minnesota,2020,249091248
University of Minnesota-Duluth,Minnesota,2019,329435828
University of Minnesota-Duluth,Minnesota,2018,279447886
University of Minnesota-Duluth,Minnesota,2017,239369946
University of Minnesota-Duluth,Minnesota,2016,235902037
University of Minnesota-Duluth,Minnesota,2015,228195457
University of Minnesota-Duluth,Minnesota,2014,243838810
University of Minnesota-Duluth,Minnesota,2013,216838416
University of Minnesota-Duluth,Minnesota,2012,217949832
University of Minnesota-Duluth,Minnesota,2011,219480492
University of Minnesota-Duluth,Minnesota,2010,248104525
University of Minnesota-Duluth,Minnesota,2009,221936780
University of Minnesota-Duluth,Minnesota,2008,219308288
University of Minnesota-Duluth,Minnesota,2007,228039271
University of Minnesota-Duluth,Minnesota,2006,191609370
University of Minnesota-Duluth,Minnesota,2005,177421477
University of Minnesota-Duluth,Minnesota,2004,179635177
University of Minnesota-Duluth,Minnesota,2003,159592305
University of Minnesota-Duluth,Minnesota,2002,163756154
University of Minnesota-Morris,Minnesota,2022,48504363
University of Minnesota-Morris,Minnesota,2021,48529847
University of Minnesota-Morris,Minnesota,2020,51844795
University of Minnesota-Morris,Minnesota,2019,65926031
University of Minnesota-Morris,Minnesota,2018,50539729
University of Minnesota-Morris,Minnesota,2017,46328524
University of Minnesota-Morris,Minnesota,2016,45734488
University of Minnesota-Morris,Minnesota,2015,47668430
University of Minnesota-Morris,Minnesota,2014,48858876
University of Minnesota-Morris,Minnesota,2013,47334563
University of Minnesota-Morris,Minnesota,2012,43079645
University of Minnesota-Morris,Minnesota,2011,57002919
University of Minnesota-Morris,Minnesota,2010,51864775
University of Minnesota-Morris,Minnesota,2009,41412605
University of Minnesota-Morris,Minnesota,2008,41652375
University of Minnesota-Morris,Minnesota,2007,41450069
University of Minnesota-Morris,Minnesota,2006,43187870
University of Minnesota-Morris,Minnesota,2005,36134931
University of Minnesota-Morris,Minnesota,2004,36434748
University of Minnesota-Morris,Minnesota,2003,34458816
University of Minnesota-Morris,Minnesota,2002,37199543
University of Minnesota-Twin Cities,Minnesota,2022,3745086091
University of Minnesota-Twin Cities,Minnesota,2021,4176429340
University of Minnesota-Twin Cities,Minnesota,2020,3482647416
University of Minnesota-Twin Cities,Minnesota,2019,3491820495
University of Minnesota-Twin Cities,Minnesota,2018,3400735931
University of Minnesota-Twin Cities,Minnesota,2017,3271766719
University of Minnesota-Twin Cities,Minnesota,2016,3186612267
University of Minnesota-Twin Cities,Minnesota,2015,3093036263
University of Minnesota-Twin Cities,Minnesota,2014,3194809957
University of Minnesota-Twin Cities,Minnesota,2013,3017117357
University of Minnesota-Twin Cities,Minnesota,2012,2859791803
University of Minnesota-Twin Cities,Minnesota,2011,2974160939
University of Minnesota-Twin Cities,Minnesota,2010,2852532176
University of Minnesota-Twin Cities,Minnesota,2009,2346361595
University of Minnesota-Twin Cities,Minnesota,2008,2607186118
University of Minnesota-Twin Cities,Minnesota,2007,2633592331
University of Minnesota-Twin Cities,Minnesota,2006,2297056728
University of Minnesota-Twin Cities,Minnesota,2005,2242396365
University of Minnesota-Twin Cities,Minnesota,2004,2142928315
University of Minnesota-Twin Cities,Minnesota,2003,1948933948
University of Minnesota-Twin Cities,Minnesota,2002,1824875276
University of Mississippi,Mississippi,2022,2360936829
University of Mississippi,Mississippi,2021,2318859174
University of Mississippi,Mississippi,2020,2189417718
University of Mississippi,Mississippi,2019,2127711689
University of Mississippi,Mississippi,2018,2050511513
University of Mississippi,Mississippi,2017,2062887254
University of Mississippi,Mississippi,2016,2079256071
University of Mississippi,Mississippi,2015,1978118684
University of Mississippi,Mississippi,2014,1789438700
University of Mississippi,Mississippi,2013,484510520
University of Mississippi,Mississippi,2012,460919722
University of Mississippi,Mississippi,2011,471437336
University of Mississippi,Mississippi,2010,433111973
University of Mississippi,Mississippi,2009,401972668
University of Mississippi,Mississippi,2008,382681083
University of Mississippi,Mississippi,2007,373395019
University of Mississippi,Mississippi,2006,336253206
University of Mississippi,Mississippi,2005,315352962
University of Mississippi,Mississippi,2004,307896923
University of Mississippi,Mississippi,2003,294485161
University of Mississippi,Mississippi,2002,279358300
University of Missouri-Columbia,Missouri,2022,2966273077
University of Missouri-Columbia,Missouri,2021,3235584983
University of Missouri-Columbia,Missouri,2020,2581578983
University of Missouri-Columbia,Missouri,2019,2568686462
University of Missouri-Columbia,Missouri,2018,2495559365
University of Missouri-Columbia,Missouri,2017,2526496615
University of Missouri-Columbia,Missouri,2016,2312252417
University of Missouri-Columbia,Missouri,2015,2216331274
University of Missouri-Columbia,Missouri,2014,2196625045
University of Missouri-Columbia,Missouri,2013,2121588101
University of Missouri-Columbia,Missouri,2012,1981169735
University of Missouri-Columbia,Missouri,2011,1958772076
University of Missouri-Columbia,Missouri,2010,1881091637
University of Missouri-Columbia,Missouri,2009,1652679074
University of Missouri-Columbia,Missouri,2008,1679849428
University of Missouri-Columbia,Missouri,2007,1671055902
University of Missouri-Columbia,Missouri,2006,1595996660
University of Missouri-Columbia,Missouri,2005,1506293534
University of Missouri-Columbia,Missouri,2004,1408304177
University of Missouri-Columbia,Missouri,2003,1251629182
University of Missouri-Columbia,Missouri,2002,1049375396
University of Missouri-Kansas City,Missouri,2022,466211437
University of Missouri-Kansas City,Missouri,2021,518992308
University of Missouri-Kansas City,Missouri,2020,432088354
University of Missouri-Kansas City,Missouri,2019,433305770
University of Missouri-Kansas City,Missouri,2018,405785943
University of Missouri-Kansas City,Missouri,2017,402000783
University of Missouri-Kansas City,Missouri,2016,382983777
University of Missouri-Kansas City,Missouri,2015,387262339
University of Missouri-Kansas City,Missouri,2014,387576863
University of Missouri-Kansas City,Missouri,2013,372036942
University of Missouri-Kansas City,Missouri,2012,351631218
